Author,Title,Time,Content,Push Tag,Push User ID,Push Content,Push Time
cycutom (cycutom真的不出門的那漳),[問卦] MOMO跟P家寧可倒閉，也不願加評價功能？,Thu May  4 23:34:18 2023,我們假設一件事MOMOP家蝦皮這三家在股票市場上市，然後你只能挑一家股票買你會馬哪一家嗎？是MOMO、P家這2家寧可破寧倒閉，也要保護賣家，不願意提供商品評價功能的公司嗎？還是蝦皮這間不止提供商品評價功能，還提供跟你跟賣家即時通訊的功能的公司？我實在不懂耶，是廠商威脅MOMO及P家裡說，你們膽敢提供商品評價功能給使用者，就是跟我們賣家對抗，那我們賣家不在你們平台上架嗎？是以上這樣嗎？我實在不懂耶，如果讓我當MOMO及P家平台的董事長我上任第一個，就是要求一定要先加上商品評價功能會問以上的問題，是因為，我在MAIL信箱裡看到了，MOMO叫我去我買過的商品留評價，留下幾星及「文字評論」然後我還以為MOMO終於向蝦皮看齊，所以想去看看MOMO的評價系統結果我找半天，都找不到到底顧客們留下來的評價要在哪裡看最後拼命找，只在一個很小的一塊地方，看到有「星等」以及「幾個評價」但我看不到「文字的評價」耶？到底MOMO有沒有透出顧客在商品裡留下來的文字評價啊？評價最重要的，就是看顧客在「文字評價」裡的抱怨，這才是最大的重點只能看到星等，是有個屁用？= =,推,chadmu,: 富邦：,05/04 23:34
,,,,推,B0Y0,: 絕對買MOMO 穩的要命,05/04 23:35
,,,,推,neck116,: 在商品介紹上方,05/04 23:35
,,,,推,TllDA,: 原來真的有人想看評價,05/04 23:35
,,,,推,konanno1,: 你是要做生意還是做功德？,05/04 23:38
,,,,推,kobe760903,: 所以你只能當消費者,05/04 23:41
,,,,推,crossdunk,: 當然是買momo,05/04 23:49
,,,,推,Kaken,: 呃，momo跟PCHOME大部分自己賣，蝦皮都是給,05/04 23:59
,,,,推,smallcar801,: 台灣電商就是笑話，抄作業都不會,05/05 00:50
,,,,→,aq2272353712,: 閉嘴,05/04 23:35
,,,,→,L2N,: 有差嗎,05/04 23:40
,,,,→,Gatsby5566,: Momo有啊 也有文字評價,05/04 23:41
,,,,→,Sonia1022,: momo要用手機app看評價,05/04 23:44
,,,,→,brenda0740,: Mo好像是網頁版看不到評價，要app才,05/04 23:47
,,,,→,brenda0740,: 看得到,05/04 23:47
,,,,→,faelone,: 不爽你就退貨，有啥好評價的,05/04 23:48
,,,,→,nonatazaka,: 直接拿商品名稱Google不就好了嗎,05/04 23:48
,,,,→,nptrj,: 都沒追加評價，沒什差,05/04 23:54
,,,,→,sausalito,: 你廢話這麼多 那就快去當董事長啊,05/04 23:54
,,,,→,ppnow,: 沒有評價才能剝削廠商，哪家讓利多他就推,05/04 23:58
,,,,→,ppnow,: 到第一頁，當然消費者知的權益就被犧牲,05/04 23:58
,,,,→,Kaken,: 別人賣，本質上有差吧,05/04 23:59
,,,,→,jackie5678,: Momo早就有評價很久了,05/05 00:30
,,,,→,dreamfree,: Momo,05/05 03:28
,,,,→,jajoy,: 可是蝦皮評價機制很爛欸 你給低分賣家也故,05/06 02:12
,,,,噓,Roooz,: 說到底他們就是在做物流 商品品質沒在管啦,05/04 23:35
,,,,噓,aq2272353712,: 所以你不會是董事長，既然不是就，,05/04 23:35
,,,,噓,HisVol,: 難怪你不是董事長,05/04 23:41
,,,,噓,medichou13,: MOMO有評價功能吧,05/04 23:42
,,,,噓,olen0622,: momo有啦腿多久,05/04 23:57
,,,,噓,jajoy,: ...,05/06 02:12
c654321000 (leehi ),[問卦] momo壽喜燒蛋有吃到飽嗎？,Wed May  3 21:28:34 2023,請問一下現在momo壽喜燒但還有吃到飽嗎？現在這麼缺蛋感覺應該只有給1顆，如果只有給1顆的話感覺有點不太夠？有沒有人最近去吃過的謝謝-----Sent from JPTT on my Xiaomi 2107113SG.,推,schrei,: 很早以前就沒了吧,05/03 21:29
