Author,Title,Time,Content,Push Tag,Push User ID,Push Content,Push Time
,,,,推,colan8,: 八成是每個地方帳號都一樣 然後用程式跑遍,05/29 23:16
,,,,推,coffee112,: 怕,05/29 23:17
,,,,推,a8824031,: 阿奎亞試了4萬多次,05/29 23:17
,,,,推,luludream,: 暴力破解耶 真的很氣,05/29 23:18
,,,,推,coffee112,: 六萬真便宜 有些劇情裡面 不是有暴力破,05/29 23:19
,,,,推,kilhi,: 超便宜的,05/29 23:20
,,,,推,colan8,: 6萬律師費都不夠付 交付命令拿到也不能幹,05/29 23:21
,,,,推,icantsay,: 榜樣,05/29 23:25
,,,,推,PigBlood,: 幹 是個人才,05/29 23:28
,,,,推,jewish123,: 台男好噁 犯罪預備軍欸,05/29 23:33
,,,,推,KGarnett05,: 密碼用生成的取到網站設定的最高位數,05/29 23:39
,,,,推,GN02209611,: 巴哈姆特淪陷,05/29 23:40
,,,,推,s8800892000,: 有病,05/30 00:01
,,,,推,void06,: 猜得到也是猛,05/30 00:02
,,,,推,opopkc,: 鼻屎大的動機,05/30 00:10
,,,,推,disk249,: 如果是手動試1萬次也是很有毅力,05/30 00:12
,,,,推,Addidas,: 藥用妨礙電腦使用罪吧 不便期間舉證侵權,05/30 00:21
,,,,推,abc22826320,: 噁男-1,05/30 00:24
,,,,推,eeccms,: 奇異博士,05/30 00:24
,,,,推,princetamaki,: 是看完我推嗎,05/30 00:25
,,,,推,kai2573,: 密碼是多簡單,05/30 00:28
,,,,推,thatear,: 水桶桶到深仇大恨,05/30 00:30
,,,,推,x8931139,: 被刪文 如同殺人父母？,05/30 00:32
,,,,推,enemyli,: 神經病,05/30 00:34
,,,,推,neoa01,: 恨意很深喔,05/30 00:48
,,,,推,PCC2003,: 一萬多次...這是真愛吧,05/30 00:56
,,,,推,john5380,: 才6萬,05/30 00:59
,,,,推,housecat,: 巴哈凶宅不意外,05/30 01:02
,,,,推,Cain053,: 巴哈有些板的板主素質就很垃圾啊,05/30 02:46
